Customer_ID,cluster,recency_days,tenure_days,freq_log,sales_log,profit_signed_log,margin_pct,aov,units_per_order,avg_discount,med_discount,discount_std,discount_p90,pct_lines_discounted,lead_time_mean,return_order_rate,avg_products_returned,proddiv_log,subcatdiv_log,category_diversity,top_category_share,monthly_salary,age,marital_status [1:married/ 0:Single],credit score
CM-12445,1,436,863,1.3862943611198906,5.666392085437642,4.180974755459323,0.2237216570019792,95.99666666666667,10.666666666666666,0.07777777777777777,0.06666666666666667,0.12018504251546631,0.22000000000000003,0.3333333333333333,3.6666666666666665,0.0,0.0,2.302585092994046,2.0794415416798357,2,0.8031667766241883,7454.0,35,1,730
CM-12655,1,27,989,1.9459101490553132,9.047173844596864,7.73925593222846,0.2702965275599314,1415.5828666666666,9.833333333333334,0.05444444444444444,0.043333333333333335,0.1311878668561099,0.2960000000000001,0.38461538461538464,4.0,0.0,0.0,2.3978952727983707,2.302585092994046,3,0.8232837234584595,6367.0,45,1,660
CM-12715,1,1034,359,1.6094379124341003,8.569553887927396,4.993269375612338,0.027794940820218092,1316.9447,16.25,0.30666666666666664,0.265,0.2564445544826591,0.76,0.8666666666666667,4.25,0.0,0.0,2.6390573296152584,2.1972245773362196,3,0.6445701174848116,,38,1,750
CP-12085,1,82,1039,2.1972245773362196,8.619482957143736,6.126294783369799,0.08248039466028308,692.19025,9.625,0.125,0.1,0.23939494881986925,0.3199999999999996,0.5789473684210527,3.375,0.125,0.375,2.70805020110221,2.3978952727983707,3,0.8613697606980163,6637.0,31,0,580
CP-12340,0,160,1223,2.1972245773362196,8.699720560362751,-7.493563599361694,-0.29922869687603904,750.029375,7.625,0.1925,0.2125,0.2503331114069145,0.55,0.5,4.125,0.0,0.0,2.772588722239781,2.0794415416798357,3,0.5560312221104673,4722.0,38,0,490
CR-12580,1,57,564,1.6094379124341003,8.2997299764012,5.216055239450945,0.04555341830718989,1005.4465,12.25,0.125,0.125,0.10350983390135314,0.2,0.625,4.0,0.0,0.0,1.9459101490553132,1.9459101490553132,3,0.8320601842067181,4489.0,26,0,450
CR-12625,1,470,837,1.3862943611198906,6.394727231660946,5.171644684813449,0.293140811136394,199.2266666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.3333333333333333,1.6094379124341003,1.6094379124341003,2,0.5924909650649176,6031.0,47,1,350
CR-12730,1,78,1149,1.6094379124341003,7.826622688369742,6.330236993360324,0.22362833024007664,626.3625,5.75,0.21666666666666667,0.175,0.2360387377408329,0.46000000000000013,0.7142857142857143,4.5,0.0,0.0,1.9459101490553132,1.791759469228055,2,0.8318178371150892,5315.0,49,1,690
CR-12820,1,85,985,1.3862943611198906,7.65050886192702,3.47220555439802,0.014855752908486198,700.2382666666667,12.333333333333334,0.14666666666666667,0.13333333333333333,0.12285492799775406,0.32,0.7,4.0,0.0,0.0,2.0794415416798357,1.9459101490553132,3,0.5696308704065873,5483.0,34,0,720
CS-11845,1,91,1020,1.791759469228055,7.311779349293897,5.596080330636487,0.1792900376793779,299.36800000000005,6.8,0.4,0.4,0.3281650616569468,0.8,0.5384615384615384,3.0,0.4,1.0,2.1972245773362196,1.791759469228055,3,0.6434461933139146,7577.0,34,1,790
CS-11860,1,162,1175,1.9459101490553132,6.289032591906323,4.671215384017774,0.19684003184334267,89.60533333333332,2.8009999999999997,0.25,0.25,0.26903708365381973,0.4400000000000003,0.7142857142857143,4.333333333333333,0.0,0.0,2.0794415416798357,1.791759469228055,2,0.8927742396285936,4233.0,37,1,490
CS-11950,0,25,1275,2.4849066497880004,8.035588772459116,-4.718290813938379,-0.03593855095780156,280.7233636363636,6.636363636363637,0.28545454545454546,0.2772727272727273,0.2701314763087664,0.7,0.625,4.2727272727272725,0.18181818181818182,0.5454545454545454,3.1354942159291497,2.3978952727983707,3,0.41214110170575563,3673.0,28,1,620
CS-12130,1,489,753,1.6094379124341003,6.786310547492762,4.975587568572836,0.1625903192258998,221.16,7.0,0.11666666666666667,0.1,0.10690449676496974,0.2,0.5714285714285714,4.75,0.0,0.0,2.0794415416798357,1.6094379124341003,3,0.4927654187013927,5038.0,32,0,370
CS-12175,1,232,1003,1.791759469228055,6.739878492356135,4.737430145684214,0.13398002032072645,168.89159999999998,6.0,0.2,0.2,0.23867192066576604,0.34999999999999987,0.5,4.8,0.0,0.0,2.1972245773362196,1.9459101490553132,2,0.5682437729289082,6089.0,36,1,430
CS-12250,1,26,1421,2.5649493574615367,7.974805346571362,6.687504290172448,0.2757655744113825,242.14933333333337,8.916666666666666,0.07083333333333335,0.06666666666666667,0.09228287507581276,0.2,0.2903225806451613,3.5833333333333335,0.0,0.0,3.367295829986474,2.302585092994046,3,0.4738770015197234,9730.0,47,0,640
CS-12355,1,6,1226,2.4849066497880004,8.091734537788168,6.8033778355060255,0.27550176802853343,296.9409090909091,7.636363636363637,0.08484848484848485,0.09090909090909091,0.10072203103706699,0.2,0.4166666666666667,3.909090909090909,0.0,0.0,3.091042453358316,2.5649493574615367,3,0.5943735362101428,3496.0,33,1,760
CS-12400,0,2,1188,2.302585092994046,8.265139361273707,-5.97135214183556,-0.100652236947893,431.6682777777778,5.666666666666667,0.15555555555555556,0.16111111111111112,0.20896570691543306,0.45,0.625,3.6666666666666665,0.0,0.0,2.6390573296152584,2.0794415416798357,3,0.3638211646314319,8723.0,42,0,520
CS-12460,1,27,153,1.0986122886681098,6.312902910685642,5.057896035326197,0.2837755428189538,275.322,6.5,0.05,0.05,0.10327955589886445,0.2,0.3333333333333333,5.0,0.0,0.0,1.9459101490553132,1.6094379124341003,3,0.7717508953153036,5032.0,36,1,550
CS-12490,0,424,658,1.6094379124341003,7.081624969164398,-5.693383930036916,-0.2488825599787367,297.225125,10.5,0.2425,0.2625,0.1640629960309962,0.405,0.8,4.25,0.0,0.0,2.302585092994046,1.9459101490553132,3,0.4729516893970522,7128.0,49,1,760
CS-12505,0,58,1316,1.9459101490553132,8.646650922938782,-8.798966265070582,-1.164556317996926,948.3425000000001,6.666666666666667,0.12222222222222223,0.15,0.2958039891549808,0.7,0.4444444444444444,5.0,0.0,0.0,2.302585092994046,2.0794415416798357,2,0.8709864843134205,5969.0,33,0,400
CT-11995,1,96,1236,2.4849066497880004,8.537247159672651,6.1564383733794115,0.09229781804221805,463.66200000000003,10.818181818181818,0.16136363636363635,0.11818181818181818,0.2062062278481456,0.36000000000000015,0.5142857142857142,4.7272727272727275,0.09090909090909091,0.09090909090909091,2.9444389791664403,2.4849066497880004,3,0.60301371571219,7688.0,46,0,420
CV-12295,1,254,1118,1.791759469228055,8.268926684927568,6.526386068880237,0.17486350442078485,779.952,15.4,0.07733333333333334,0.08,0.10226199851298272,0.2,0.4444444444444444,3.8,0.0,0.0,2.6390573296152584,2.3978952727983707,3,0.41599483045110464,9568.0,42,0,500
CV-12805,1,5,595,2.302585092994046,7.962627987780735,5.135319498848257,0.05884415630742682,318.9566222222222,8.11111111111111,0.15407407407407409,0.17333333333333334,0.24032435811096903,0.6559999999999997,0.75,3.6666666666666665,0.2222222222222222,0.7777777777777778,2.995732273553991,2.4849066497880004,3,0.6738220341769915,2463.0,30,1,460
CW-11905,1,22,1277,1.9459101490553132,7.036669026675445,5.9184362226940666,0.32626465785435754,189.43200000000002,6.666666666666667,0.05555555555555556,0.06666666666666667,0.10444659357341872,0.2,0.45454545454545453,3.5,0.16666666666666666,0.3333333333333333,2.4849066497880004,2.1972245773362196,2,0.9366738460239029,9198.0,32,0,370
CY-12745,1,60,1053,2.1972245773362196,8.002461950647753,4.631503403269825,0.03403344016314362,373.41325,6.375,0.21250000000000002,0.21250000000000002,0.21672493389016634,0.2,0.6666666666666666,3.625,0.125,0.25,2.4849066497880004,2.0794415416798357,3,0.650662503272179,3292.0,44,0,560
Co-12640,1,549,739,1.791759469228055,7.170946893408935,5.3309210430146114,0.1581662918167861,260.0152,6.0,0.16,0.16,0.19820624179302299,0.31999999999999995,0.625,5.2,0.0,0.0,2.1972245773362196,2.0794415416798357,3,0.5451404379436279,4537.0,30,1,330
DA-13450,1,352,992,1.6094379124341003,5.061074890854325,4.056822671918468,0.3622760908394999,39.19,6.75,0.1,0.1,0.10350983390135314,0.2,0.625,4.25,0.0,0.0,2.1972245773362196,1.9459101490553132,3,0.7395253891298801,8572.0,34,0,720
DB-12910,1,21,1141,2.1972245773362196,7.683679425721537,6.069292804695792,0.19864385643942556,271.44987499999996,5.875,0.2125,0.20625,0.246298353197659,0.5600000000000002,0.4166666666666667,3.75,0.0,0.0,2.5649493574615367,2.0794415416798357,3,0.5279248148484135,9932.0,39,0,780
DB-12970,1,241,902,1.791759469228055,7.951639327955422,5.3659895663319,0.07502143541031162,567.8454399999999,8.6,0.1448,0.15,0.11699535071066751,0.28400000000000014,0.7857142857142857,3.6,0.2,0.8,2.70805020110221,2.302585092994046,3,0.625221961807072,4576.0,32,1,550
DB-13060,1,16,1383,2.0794415416798357,8.625315848845794,6.553110701026121,0.12575089920469265,795.7031428571428,8.0,0.15238095238095237,0.14285714285714285,0.198086080374405,0.43999999999999984,0.6,2.7142857142857144,0.14285714285714285,0.42857142857142855,2.6390573296152584,2.1972245773362196,3,0.43609084651454716,6524.0,26,1,610
DB-13120,0,48,925,2.0794415416798357,8.05242511272575,-7.202259328741265,-0.4271617282362397,448.6291428571429,10.714285714285714,0.18571428571428575,0.18571428571428572,0.2128241472367711,0.2800000000000001,0.35294117647058826,4.142857142857143,0.0,0.0,2.70805020110221,2.3978952727983707,3,0.5134823417623974,4352.0,47,0,510
DB-13210,1,9,1004,2.3978952727983707,7.832487481179445,5.068212138900275,0.06264996371309657,252.01930000000002,8.3,0.21500000000000002,0.195,0.2073739438048328,0.3,0.6521739130434783,3.6,0.1,0.3,3.091042453358316,2.302585092994046,3,0.45199593840630453,8203.0,47,0,450
DB-13270,1,53,1372,2.1972245773362196,8.529283211698445,6.766273969341857,0.17136418174807505,632.477125,7.125,0.24375000000000002,0.24375000000000002,0.27305757554120264,0.6500000000000006,0.5714285714285714,4.125,0.125,0.25,2.6390573296152584,2.302585092994046,3,0.44875298849741013,7493.0,39,0,560
DB-13360,1,264,872,1.791759469228055,6.986997050607397,5.676782911433647,0.269087054054404,216.29319999999998,5.6,0.1,0.1,0.09831920802501751,0.2,0.5,4.6,0.0,0.0,1.9459101490553132,1.791759469228055,3,0.5056377176906163,2231.0,34,0,430
DB-13405,1,144,1095,2.1972245773362196,8.209494516777282,7.108259033237653,0.33227842176361283,459.3355,12.5,0.052777777777777785,0.05,0.08038369524685006,0.2,0.19230769230769232,3.25,0.0,0.0,2.70805020110221,2.1972245773362196,3,0.7654279932641828,7700.0,34,1,600
DB-13555,1,107,1241,2.0794415416798357,8.502473141115082,5.428645383840047,0.04605018641319702,703.7055428571429,9.714285714285714,0.14857142857142858,0.13142857142857142,0.20420577856662137,0.26,0.5625,4.857142857142857,0.0,0.0,2.70805020110221,2.3978952727983707,3,0.7800539462650247,3634.0,46,1,460
DB-13615,1,33,1153,2.0794415416798357,7.595915043031035,6.086322806629899,0.22060843116060427,284.15000000000003,5.857142857142857,0.14285714285714285,0.14285714285714285,0.09341987329938277,0.2,0.7272727272727273,4.0,0.0,0.0,2.4849066497880004,1.9459101490553132,2,0.5173655765315099,7153.0,48,1,460
DB-13660,1,12,1279,2.0794415416798357,7.179852028794008,4.966044400635047,0.10860469584070917,187.38771428571428,5.285714285714286,0.1904761904761905,0.2,0.23354968324845693,0.2,0.5454545454545454,5.0,0.14285714285714285,0.42857142857142855,2.3978952727983707,1.9459101490553132,3,0.481787950727064,3607.0,44,1,670
DC-12850,0,37,1236,2.302585092994046,8.141960833153187,-7.266953177592482,-0.416689046446681,381.62755555555555,8.11111111111111,0.15793650793650793,0.15000000000000002,0.1543033499620919,0.2,0.8181818181818182,3.0,0.0,0.0,2.9444389791664403,2.5649493574615367,3,0.7791080774507315,2220.0,39,1,390
DC-13285,1,23,1073,1.791759469228055,7.06954924575793,4.890861778748902,0.11243502142824308,234.9236,7.4,0.06999999999999999,0.06999999999999999,0.0994029797388005,0.2,0.42857142857142855,3.8,0.0,0.0,2.0794415416798357,1.791759469228055,3,0.4833435210425858,4270.0,30,0,340
DD-13570,1,41,1328,1.9459101490553132,5.735507214350442,3.3544760759285,0.08951501603654385,51.445,5.666666666666667,0.2833333333333333,0.2833333333333333,0.30983866769659335,0.8,0.6,3.6666666666666665,0.0,0.0,2.302585092994046,2.0794415416798357,2,0.7408753685165387,7406.0,27,1,420
DE-13255,1,718,507,1.791759469228055,7.84458327020504,6.143050655517083,0.18208323892124822,510.17479999999995,7.6,0.09333333333333334,0.08,0.1452966314513558,0.24000000000000005,0.4444444444444444,3.2,0.6,1.2,2.302585092994046,2.0794415416798357,3,0.559863011657965,9099.0,33,1,530
DF-13135,0,699,483,1.3862943611198906,7.779690280037898,-5.561872076000792,-0.10847354607798927,796.8446666666667,7.666666666666667,0.19999999999999998,0.19999999999999998,0.31251666622224594,0.65,0.6666666666666666,4.0,0.0,0.0,1.9459101490553132,1.791759469228055,3,0.6023624847000713,8342.0,50,1,390
DG-13300,1,32,1122,1.791759469228055,8.203821275971759,6.385714499809537,0.16210353896805874,730.778,10.4,0.08,0.08,0.10090499582190261,0.2,0.6363636363636364,2.8,0.0,0.0,2.1972245773362196,1.9459101490553132,3,0.541858129281396,7926.0,33,0,730
DH-13075,1,277,857,1.9459101490553132,8.963864988040433,7.472078427035047,0.2248711946730862,1302.4176666666665,19.186500000000013,0.18476190476190477,0.16666666666666666,0.15295410417243888,0.2,0.2571428571428571,3.8333333333333335,0.16666666666666666,1.1666666666666667,3.1780538303479458,2.4849066497880004,3,0.6545941611664255,6017.0,43,1,700
DH-13675,1,775,460,1.6094379124341003,6.950906718238061,4.767858601122365,0.11184684822873449,260.774,10.25,0.0625,0.05,0.09839623052646979,0.2,0.6363636363636364,2.0,0.0,0.0,2.4849066497880004,2.1972245773362196,3,0.5144224500908833,5642.0,50,1,690
DJ-13420,1,637,480,1.6094379124341003,7.629917424610607,6.226156755232026,0.24530477967617156,514.47,6.75,0.0,0.0,0.0,0.0,0.0,4.25,0.25,0.25,1.791759469228055,1.3862943611198906,2,0.9559157968394658,4749.0,35,1,670
DJ-13510,1,48,1182,2.1972245773362196,8.342116685741408,6.196669967871179,0.11680531577487319,524.4955,8.25,0.1125,0.1125,0.10781929326423913,0.2,0.3125,3.625,0.0,0.0,2.6390573296152584,2.1972245773362196,3,0.8139445428988428,3023.0,40,1,430
DJ-13630,1,12,734,1.3862943611198906,8.118921548189084,6.596551255115391,0.2179611595525918,1118.7993333333334,14.333333333333334,0.09722222222222222,0.06666666666666667,0.09161253813129044,0.2,0.375,4.333333333333333,0.0,0.0,2.1972245773362196,1.9459101490553132,3,0.5644420000250268,9580.0,26,0,680
DK-12835,1,21,1353,2.5649493574615367,8.283365264904218,6.873759102139981,0.24404843687207603,329.7075,8.416666666666666,0.16805555555555554,0.1875,0.23476768203402534,0.7,0.6176470588235294,3.6666666666666665,0.0,0.0,3.332204510175204,2.3978952727983707,3,0.5219894401350692,9768.0,47,0,700
DK-12895,1,45,982,1.791759469228055,8.362450069463128,6.84444224662635,0.21896568473598466,856.4352000000001,13.0,0.13333333333333336,0.12000000000000002,0.101418510567422,0.2,0.4,5.0,0.0,0.0,2.772588722239781,2.3978952727983707,3,0.5385462904840903,4909.0,40,1,780
DK-12985,0,7,1124,1.791759469228055,7.431323371557605,-4.6854017988948335,-0.06363441293626707,337.408,6.4,0.18,0.18,0.1685018016012207,0.2899999999999999,0.625,4.0,0.0,0.0,2.1972245773362196,2.0794415416798357,2,0.6241203528072838,4103.0,31,1,680
DK-13090,1,42,991,2.0794415416798357,8.078780628061745,6.212769208700383,0.15447747075487442,460.614,6.571428571428571,0.08571428571428572,0.05714285714285715,0.18884322785284718,0.3,0.4117647058823529,4.0,0.0,0.0,2.6390573296152584,2.302585092994046,3,0.5922256565615213,4733.0,39,1,520
DK-13150,1,10,1110,1.0986122886681098,6.683150660829411,5.525232596132948,0.31327986342989506,398.91599999999994,10.0,0.13333333333333333,0.1,0.10954451150103324,0.2,0.6,5.0,0.0,0.0,1.791759469228055,1.6094379124341003,2,0.5123183828174352,3473.0,28,1,780
DK-13225,1,10,1376,2.302585092994046,8.477078030363673,5.351381242530469,0.04370724267938034,533.5993333333333,7.777777777777778,0.1851851851851852,0.15000000000000002,0.23681611293370486,0.4599999999999998,0.5789473684210527,3.888888888888889,0.0,0.0,2.995732273553991,2.6390573296152584,3,0.6683287543670927,6637.0,26,1,450
DK-13375,1,19,1190,2.1972245773362196,8.11766621763868,5.957906470920599,0.1150889300295389,419.02325,10.375,0.18214285714285713,0.17500000000000002,0.22793386355222903,0.35,0.38461538461538464,3.375,0.0,0.0,3.1780538303479458,2.4849066497880004,3,0.49460083658842324,9922.0,32,1,800
DL-12865,1,100,1179,2.1972245773362196,7.4235636681283586,5.921042351051743,0.22210386907464305,209.249,6.75,0.1982142857142857,0.1875,0.18439088914585774,0.2,0.5333333333333333,5.25,0.0,0.0,2.70805020110221,2.302585092994046,3,0.4095455653312561,4542.0,34,0,620
DL-12925,1,57,1150,1.9459101490553132,8.093523378653227,1.6511938706744387,0.001287574109162049,545.3666666666667,7.166666666666667,0.08333333333333333,0.08333333333333333,0.1336306209562122,0.0,0.07142857142857142,3.8333333333333335,0.0,0.0,2.70805020110221,2.1972245773362196,3,0.6349367398080802,3036.0,41,1,420
DL-13315,1,22,1422,2.1972245773362196,7.550534000520331,6.163945342045867,0.2495318183587811,237.59475,10.5,0.19687500000000002,0.1875,0.2385384346291424,0.4599999999999998,0.47368421052631576,3.75,0.0,0.0,2.8903717578961645,2.302585092994046,3,0.8101894086464452,8091.0,34,1,500
DL-13330,1,57,1228,1.6094379124341003,6.412048126347847,5.419569046164098,0.3696217976123919,152.035,10.5,0.05,0.05,0.10327955589886444,0.2,0.4,3.5,0.0,0.0,2.1972245773362196,1.9459101490553132,3,0.7850823823461702,5710.0,37,0,640
DL-13495,1,76,659,2.1972245773362196,8.384329461569596,2.40080014049102,0.0022920216535730394,547.11525,4.5,0.07500000000000001,0.07500000000000001,0.09607689228305229,0.2,0.3076923076923077,3.5,0.0,0.0,2.5649493574615367,2.3978952727983707,3,0.4861960071484025,3899.0,36,0,540
DM-12955,1,114,1072,2.0794415416798357,7.187682862953294,4.698280675519437,0.08226588726159842,188.862,4.0,0.17857142857142858,0.17857142857142858,0.1,0.22000000000000003,0.7777777777777778,3.857142857142857,0.14285714285714285,0.2857142857142857,2.302585092994046,1.9459101490553132,2,0.7778483760629454,2506.0,38,0,740
DM-13015,1,57,1145,2.0794415416798357,8.80261255587398,7.43142674054247,0.25369361466538576,950.0855714285715,13.571428571428571,0.29744897959183675,0.24285714285714285,0.23131470663685333,0.6700000000000006,0.7272727272727273,2.4285714285714284,0.14285714285714285,1.0,2.995732273553991,2.1972245773362196,3,0.6071128329944415,5091.0,49,0,470
DM-13345,1,22,1130,2.1972245773362196,8.312741847188251,7.185431408534429,0.32373730878504015,509.30899999999997,5.125,0.125,0.125,0.12909944487358058,0.2,0.46153846153846156,5.0,0.0,0.0,2.6390573296152584,2.302585092994046,3,0.7335051020107636,5426.0,40,0,660
DM-13525,1,481,792,1.3862943611198906,7.390390048439029,5.3718512453702845,0.13231394557529064,539.7793333333334,14.333333333333334,0.1888888888888889,0.13333333333333333,0.23397348085539466,0.6000000000000003,0.6923076923076923,3.0,0.0,0.0,2.3978952727983707,1.9459101490553132,3,0.5701070437425664,8416.0,44,1,790
DN-13690,1,217,979,2.0794415416798357,7.672809081930939,6.299589666743343,0.25294258673904035,306.8728571428572,6.571428571428571,0.028571428571428574,0.028571428571428574,0.0778498944161523,0.18000000000000008,0.16666666666666666,5.142857142857143,0.14285714285714285,0.42857142857142855,2.4849066497880004,2.0794415416798357,3,0.8897495938289938,5231.0,31,1,320
DO-13435,0,133,1050,2.302585092994046,7.176394812697227,-3.6685083652741053,-0.029218086060602826,145.2426111111111,5.666666666666667,0.125,0.125,0.12431128952471172,0.2,0.7142857142857143,3.7777777777777777,0.0,0.0,2.6390573296152584,2.302585092994046,3,0.47454087356518804,5052.0,26,0,500
DO-13645,1,26,1202,2.302585092994046,7.622808754929067,6.491910841514103,0.32241187767215324,227.0328888888889,4.222222222222222,0.08888888888888889,0.08888888888888889,0.10127393670836667,0.2,0.38461538461538464,4.555555555555555,0.1111111111111111,0.1111111111111111,2.3978952727983707,1.9459101490553132,3,0.5826096659514823,9298.0,32,1,620
DP-13000,1,126,1331,2.302585092994046,6.95810232581865,5.4908054024506034,0.22981546415694876,116.73733333333332,6.444444444444445,0.2740740740740741,0.25555555555555554,0.2666513475992022,0.64,0.5294117647058824,4.555555555555555,0.0,0.0,2.8903717578961645,2.1972245773362196,3,0.6876158821894548,9124.0,36,1,640
DP-13105,1,6,854,2.1972245773362196,7.7258217492368875,6.363825199568105,0.2558204576016924,283.13925,8.625,0.125,0.125,0.101418510567422,0.2,0.6,4.625,0.0,0.0,2.70805020110221,2.1972245773362196,3,0.6403333342162911,3816.0,32,0,530
DP-13165,0,811,312,1.0986122886681098,7.654545590898942,-4.429353824456055,-0.03929289366285861,1054.608,18.5,0.16666666666666669,0.2,0.09759000729485331,0.2,0.7142857142857143,4.5,0.0,0.0,1.6094379124341003,1.6094379124341003,3,0.838150289017341,4727.0,35,0,770
DP-13390,1,358,915,2.302585092994046,8.673236136921856,7.338663287250239,0.26314452828858365,649.2646666666666,6.111111111111111,0.2185185185185185,0.2111111111111111,0.2509149922450496,0.5,0.5,4.333333333333333,0.0,0.0,2.70805020110221,2.0794415416798357,2,0.8771061005424599,5169.0,40,0,410
DR-12880,1,3,823,2.302585092994046,9.002530408031344,7.71450490201703,0.27572568387467383,902.5126666666666,14.0,0.1416666666666667,0.12222222222222223,0.14835963740378313,0.2,0.4642857142857143,3.4444444444444446,0.2222222222222222,1.1111111111111112,3.2188758248682006,2.6390573296152584,3,0.5143927804522042,7184.0,48,0,440
DR-12940,1,50,1322,2.1972245773362196,9.030240505399824,7.962093789239293,0.34356620174094477,1043.8585,7.125,0.25,0.25,0.2436369724794953,0.5400000000000001,0.38461538461538464,4.375,0.0,0.0,2.6390573296152584,1.9459101490553132,3,0.6828375206026487,9790.0,49,1,450
DS-13030,1,93,1176,1.6094379124341003,7.900668846659295,5.266637827132247,0.07144447158301419,674.52175,18.0,0.11770833333333335,0.09375,0.18121977945469545,0.2,0.6071428571428571,3.25,0.0,0.0,2.995732273553991,2.3978952727983707,3,0.6739975397383405,6073.0,43,1,730
DS-13180,1,23,1318,2.302585092994046,8.038846632515565,5.250109307922294,0.06119588379324611,344.2263111111111,8.88888888888889,0.13944444444444443,0.13277777777777777,0.17712775735113465,0.31800000000000006,0.5454545454545454,4.666666666666667,0.1111111111111111,0.2222222222222222,3.044522437723423,2.4849066497880004,3,0.6407253780845986,8504.0,49,1,620
DV-13045,0,19,547,1.791759469228055,7.041816656140043,-6.034457942430237,-0.36462660059888163,228.49259999999998,6.6,0.1525,0.13999999999999999,0.15300029708824398,0.3,0.5454545454545454,3.4,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.8706899041807044,5558.0,34,0,680
DV-13465,1,29,1257,1.9459101490553132,8.295632636501832,5.89695906844483,0.0906113767705439,667.5561666666666,11.333333333333334,0.08333333333333333,0.06666666666666667,0.18027756377319948,0.2,0.35294117647058826,3.1666666666666665,0.16666666666666666,0.6666666666666666,2.772588722239781,2.302585092994046,2,0.5265671777430962,6679.0,43,0,760
DW-13195,0,69,1373,1.9459101490553132,6.986336303532577,-4.475901694276565,-0.08038280788081623,180.12516666666667,6.5,0.22777777777777777,0.21666666666666667,0.2006932429798716,0.52,0.7777777777777778,5.0,0.0,0.0,2.302585092994046,2.1972245773362196,3,0.7327895139583493,4922.0,40,0,790
DW-13480,1,217,1090,1.791759469228055,8.726762792089982,7.223159857063875,0.22220153466425813,1232.9472,9.2,0.04,0.04,0.09376144618769909,0.2,0.2857142857142857,4.4,0.0,0.0,2.4849066497880004,2.1972245773362196,3,0.5435048637930319,8533.0,35,0,690
DW-13540,1,98,573,1.791759469228055,5.843776274208378,4.257981533145235,0.20247384329225757,68.816,4.2,0.21333333333333332,0.2,0.1855921454276674,0.2800000000000001,0.6666666666666666,3.8,0.0,0.0,2.302585092994046,2.0794415416798357,2,0.9529411764705882,4219.0,38,0,770
DW-13585,0,242,981,1.9459101490553132,7.062458948739419,-5.35344076670708,-0.18034128089224838,194.38533333333336,8.666666666666666,0.10277777777777779,0.09166666666666667,0.1729862492345632,0.4,0.6666666666666666,3.8333333333333335,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.5254768878310435,4329.0,41,1,710
Dl-13600,1,119,1251,1.791759469228055,6.62883735560014,5.1718398935739485,0.2319194496573593,151.1204,3.8,0.26,0.26,0.2994439290863428,0.5,0.6666666666666666,5.0,0.2,0.2,1.9459101490553132,1.9459101490553132,2,0.8917631239726734,6399.0,35,0,470
Dp-13240,0,84,1229,2.4849066497880004,9.225732503003394,-6.572728736840887,-0.07034776650090134,923.101090909091,13.0,0.16467532467532467,0.13636363636363635,0.2565404609999781,0.7,0.5476190476190477,4.0,0.0,0.0,3.4011973816621555,2.5649493574615367,3,0.5473622902721577,9373.0,38,1,550
EA-14035,1,152,1051,2.6390573296152584,8.201844160723676,3.222126535578378,0.006603666741529479,280.51315384615384,8.76923076923077,0.2567948717948718,0.26153846153846155,0.2662765964302001,0.7,0.7741935483870968,3.5384615384615383,0.07692307692307693,0.38461538461538464,3.2188758248682006,2.5649493574615367,3,0.4192388071202475,6291.0,33,0,340
EB-13705,1,48,1222,2.302585092994046,8.20137992121053,2.6824930482379035,0.0037370595926779267,404.99755555555555,6.111111111111111,0.24444444444444446,0.24444444444444446,0.12401124093721454,0.39000000000000007,1.0,3.5555555555555554,0.0,0.0,2.5649493574615367,2.0794415416798357,3,0.699187210457786,8391.0,32,1,730
EB-13750,0,35,988,2.3978952727983707,8.231899198564507,-4.412439441082077,-0.02167938720041639,375.7966,10.5,0.19833333333333333,0.195,0.22120760910084142,0.5200000000000002,0.5217391304347826,3.6,0.1,0.2,3.044522437723423,2.3978952727983707,3,0.5882788721345537,5042.0,46,0,670
EB-13840,1,90,1219,1.791759469228055,8.380027316340414,6.487986560233266,0.1505689598836932,871.6256,8.2,0.13999999999999999,0.13999999999999999,0.21213203435596428,0.31999999999999995,0.375,5.0,0.0,0.0,2.1972245773362196,1.9459101490553132,2,0.9038880914007115,8814.0,32,0,720
EB-13870,1,100,1234,2.3978952727983707,7.971116139784271,5.534961375196065,0.08718146045992384,289.5088,4.4,0.275,0.275,0.21514618004482156,0.67,0.9166666666666666,5.0,0.1,0.2,2.4849066497880004,1.9459101490553132,3,0.8009414567018344,7561.0,40,0,390
EB-13930,1,161,1266,1.791759469228055,6.893169420653718,2.548022284102076,0.01196704993296226,196.904,5.6,0.15,0.15,0.2507132682112035,0.41999999999999993,0.375,4.4,0.0,0.0,2.0794415416798357,1.9459101490553132,3,0.6157152724170154,6219.0,32,0,600
EB-13975,1,0,725,1.6094379124341003,7.405042673076943,5.099122858762303,0.09911918722292036,410.81374999999997,4.5,0.2625,0.2625,0.20412414523193148,0.44999999999999996,1.0,4.0,0.25,0.5,1.9459101490553132,1.6094379124341003,2,0.9638966563314885,3047.0,36,0,560
EB-14110,1,113,878,1.9459101490553132,8.030125109051445,5.2244856639206825,0.06016216853362578,511.8543333333334,5.0,0.20000000000000004,0.20000000000000004,0.1300349603340998,0.4,0.8181818181818182,4.833333333333333,0.0,0.0,2.4849066497880004,2.302585092994046,3,0.6311769689683849,4797.0,42,1,670
